pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
109090,SpoutDev/SpoutAPI,177,1335889031,1335889218,1335889218,3,3,14,1,0,4,25,18796,413,0,28,206.7993190040434,12.928282613321983,304.42647371781226,135,bergerkiller,18,0.7222222222222222,8,false,false
108317,SpoutDev/SpoutAPI,176,1335823747,1335824650,1335824650,15,15,14,1,0,2,26,18795,16,0,29,206.81032189412076,12.928970470869912,304.4426709231178,270,bergerkiller,17,0.7058823529411765,16,false,false
107727,SpoutDev/SpoutAPI,175,1335787900,1335812879,1335812879,416,416,14,1,0,2,25,18623,128,69,0,206.8947001020244,12.833592869032916,304.5159211727434,270,bergerkiller,16,0.6875,16,false,false
388299,SpoutDev/SpoutAPI,174,1335614335,1335619357,1335619357,83,83,14,1,0,2,26,18174,9,0,8,192.41773962804007,12.765489160338944,273.35754374380986,270,ZNickq,12,0.5833333333333334,16,true,false
387436,SpoutDev/SpoutAPI,173,1335343261,1335349212,1335349212,99,99,15,1,0,2,25,18161,41,8,24,192.17003468971973,12.774626947855294,273.27790319916306,268,VictorD,0,0,2,true,false
101792,SpoutDev/SpoutAPI,172,1335305356,1335713780,1335713780,6807,6807,15,1,0,22,25,18421,1406,36,121,202.4320069485913,12.75717930622659,291.7865479615656,268,bergerkiller,15,0.6666666666666666,14,false,false
101695,SpoutDev/SpoutAPI,171,1335298704,1335299164,1335299164,7,7,15,1,0,2,25,18183,150,0,28,191.93752406093603,12.759170653907496,272.9472584282022,268,bergerkiller,14,0.6428571428571429,14,false,false
387274,SpoutDev/SpoutAPI,170,1335293403,1335293475,1335293475,1,1,15,1,0,2,25,18181,27,0,8,191.95863813871625,12.760574225840163,272.977283977779,268,W1ndwaker,25,0.8,6,true,true
94099,SpoutDev/SpoutAPI,169,1334730935,1335084896,1335084896,5899,5899,15,3,0,6,23,18093,27,7,36,193.22389874537114,12.822638589509754,274.69186978389433,266,TomyLobo,7,0.5714285714285714,20,false,false
385724,SpoutDev/SpoutAPI,168,1334688338,1334690189,1334690189,30,30,15,1,0,3,23,17698,92,0,9,192.4511244208385,13.052322296304666,274.2682789015708,132,W1ndwaker,24,0.7916666666666666,3,true,true
90835,SpoutDev/SpoutAPI,167,1334503853,1334512149,1334512149,138,138,16,3,0,21,22,17528,75,7,98,191.17982656321314,12.950707439525331,272.1930625285258,264,TomyLobo,6,0.6666666666666666,20,false,false
385195,SpoutDev/SpoutAPI,166,1334496671,,1334531366,578,,16,1,0,2,22,17518,31,0,0,191.23187578490695,12.958100239753396,272.2913574608974,132,W1ndwaker,23,0.8260869565217391,3,true,true
385037,SpoutDev/SpoutAPI,165,1334417828,1334420409,1334420409,43,43,16,1,0,1,21,17526,8,0,27,191.20164327285178,12.952185324660505,272.22412415839324,132,W1ndwaker,22,0.8181818181818182,3,true,true
384930,SpoutDev/SpoutAPI,164,1334362743,1334362904,1334362904,2,2,16,1,0,1,21,17526,2,0,28,191.20164327285178,12.952185324660505,272.22412415839324,264,W1ndwaker,21,0.8095238095238095,6,true,true
383930,SpoutDev/SpoutAPI,163,1334063714,1334070975,1334070975,121,121,16,1,0,2,21,17388,4,0,8,192.83413848631238,13.054980446284794,274.4421440073614,130,W1ndwaker,20,0.8,3,true,true
84841,SpoutDev/SpoutAPI,162,1334059020,1335111867,1335111867,17547,17547,16,1,0,6,21,18090,203,0,26,192.92426755113323,12.824765063571034,274.35046987285796,260,bergerkiller,13,0.6153846153846154,14,false,false
82873,SpoutDev/SpoutAPI,161,1333892446,1334005007,1334005007,1876,1876,16,1,0,2,21,16543,34,0,21,197.60623828809767,13.238227649156743,280.1789276431119,260,bergerkiller,12,0.5833333333333334,14,false,false
383207,SpoutDev/SpoutAPI,160,1333723111,1334004898,1334004898,4696,4696,17,1,0,1,20,16468,16,0,7,189.27617196988098,12.812727714355113,270.6461015302405,129,steffengy,1,0.0,0,true,false
383199,SpoutDev/SpoutAPI,159,1333720665,,1333880839,2669,,17,1,0,2,20,16468,68,0,0,197.41316492591693,13.177070682535827,280.4833616711198,129,ZNickq,11,0.6363636363636364,7,true,false
383167,SpoutDev/SpoutAPI,158,1333713030,,1333983436,4506,,17,1,0,2,20,16468,12,0,0,189.27617196988098,12.812727714355113,270.6461015302405,258,W1ndwaker,19,0.8421052631578947,6,true,true
292297,SpoutDev/SpoutAPI,157,1333366941,1333381238,1333381238,238,238,18,1,0,3,19,16451,94,0,19,187.64816728466354,12.765181447936296,266.8530788401921,256,bergerkiller,11,0.5454545454545454,14,false,false
291999,SpoutDev/SpoutAPI,156,1333300109,1333300821,1333300821,11,11,18,1,0,1,18,16448,10,0,18,187.68239299610894,12.767509727626459,266.9017509727626,128,bergerkiller,10,0.5,7,false,false
291987,SpoutDev/SpoutAPI,155,1333298441,1333298649,1333298649,3,3,18,1,0,1,18,16456,169,0,32,187.59115216334467,12.76130286825474,266.7719980554205,384,bergerkiller,9,0.4444444444444444,21,false,false
291764,SpoutDev/SpoutAPI,154,1333220976,1333221065,1333221065,1,1,18,1,0,14,18,16434,51,51,158,186.80783741024703,12.717536813922356,265.7295850066934,256,bergerkiller,8,0.375,14,false,false
291622,SpoutDev/SpoutAPI,153,1333189058,1333216523,1333216523,457,457,18,1,0,3,18,16319,167,67,21,186.7148722348183,12.684600772106133,263.6803725718488,384,bergerkiller,7,0.2857142857142857,21,false,false
381482,SpoutDev/SpoutAPI,152,1333050199,1333067317,1333067317,285,285,17,1,3,6,17,16368,588,119,23,185.72825024437927,12.585532746823068,261.6080156402737,256,W1ndwaker,18,0.8333333333333334,6,true,true
381422,SpoutDev/SpoutAPI,151,1333039716,1333042028,1333042028,38,38,17,1,0,2,17,16358,18,0,21,185.71952561437828,12.593226555813668,261.5845457879936,256,ZNickq,10,0.6,14,true,false
381409,SpoutDev/SpoutAPI,150,1333037710,1333037891,1333037891,3,3,17,1,0,2,17,16353,8,2,14,185.7763101571577,12.597076988931693,261.6645263865957,256,ZNickq,9,0.5555555555555556,14,true,false
290331,SpoutDev/SpoutAPI,149,1332969354,1332974515,1332974515,86,86,17,1,0,5,17,16297,203,0,73,186.41467754801496,12.640363257041173,262.56366202368537,254,bergerkiller,6,0.16666666666666666,12,false,false
381111,SpoutDev/SpoutAPI,148,1332947599,1332950087,1332950087,41,41,17,1,0,4,17,16185,14,61,16,186.6543095458758,12.727834414581402,262.77417361754715,381,ZNickq,8,0.5,21,true,false
383785,SpoutDev/SpoutAPI,147,1332943834,,1334004879,17684,,17,1,0,1,17,16185,15,0,0,186.6543095458758,12.727834414581402,262.77417361754715,381,credomane,0,0,0,true,false
288199,SpoutDev/SpoutAPI,146,1332624867,,1335723260,51699,,17,2,0,2,14,15468,40,2,0,184.50995603827255,13.188518231186967,262.0248254460822,381,TomyLobo,5,0.8,27,false,false
288165,SpoutDev/SpoutAPI,145,1332617379,1332617778,1332617778,6,6,17,2,0,13,13,15431,111,34,206,184.95236860864495,13.220141274058713,263.23634242758084,254,TomyLobo,4,0.75,18,false,false
288126,SpoutDev/SpoutAPI,144,1332610369,1332619129,1332619129,146,146,17,1,0,2,13,15427,32,45,22,185.1947883580735,13.22356906721981,263.3694172554612,127,TomyLobo,3,0.6666666666666666,9,false,false
288028,SpoutDev/SpoutAPI,143,1332584798,1332585537,1332585537,12,12,17,1,0,2,13,15432,11,0,19,184.94038361845517,13.219284603421462,263.2192846034215,254,TomyLobo,2,0.5,18,false,false
379986,SpoutDev/SpoutAPI,142,1332535322,,1334001974,24504,,17,1,0,2,15,15427,66,0,0,185.1947883580735,13.22356906721981,263.3694172554612,381,Darsstar,9,0.8888888888888888,9,true,false
287699,SpoutDev/SpoutAPI,141,1332520743,1332565192,1332565192,740,740,17,1,0,2,15,15363,12,0,7,185.77100826661461,13.278656512399923,264.40148408513966,254,Jincux,1,0.0,0,false,false
379722,SpoutDev/SpoutAPI,140,1332455595,1332455899,1332455899,5,5,17,1,0,2,15,15190,2,4,16,188.74259381171822,13.429888084265965,267.3469387755102,127,W1ndwaker,17,0.8235294117647058,3,true,true
378854,SpoutDev/SpoutAPI,139,1332200844,1332290338,1332290338,1491,1491,17,1,0,4,14,15154,173,16,31,188.5970700805068,13.395803088293519,267.3881483436716,126,W1ndwaker,16,0.8125,3,true,true
476336,SpoutDev/SpoutAPI,138,1332109371,,1332566021,7610,,16,1,0,254,14,15190,3300,424,0,188.87425938117184,13.429888084265965,267.412771560237,250,NinjaZidane,7,0.8571428571428571,6,false,false
378515,SpoutDev/SpoutAPI,137,1332099918,,1332106909,116,,16,4,0,8,14,15124,139,0,0,188.97117164771223,13.422375033060037,267.91854006876486,125,tips48,8,0.625,9,true,false
378518,SpoutDev/SpoutAPI,136,1332099892,,1332106926,117,,16,4,0,8,14,15124,171,0,0,188.97117164771223,13.422375033060037,267.91854006876486,125,tips48,7,0.7142857142857143,9,true,false
476339,SpoutDev/SpoutAPI,135,1332038686,,1332093091,906,,16,1,0,1,14,15145,8,0,0,188.77517332452956,13.403763618355894,267.54704522944866,124,Jincux,0,0,0,false,false
476341,SpoutDev/SpoutAPI,134,1332027777,,1332103631,1264,,16,1,0,24,14,15145,1829,0,0,188.77517332452956,13.403763618355894,267.54704522944866,248,bergerkiller,5,0.2,12,false,false
378341,SpoutDev/SpoutAPI,133,1332015348,,1332015534,3,,16,1,0,1,14,15182,8,0,0,188.24924252404162,13.37109735212752,266.8950072454222,248,steffengy,0,0,0,true,false
378321,SpoutDev/SpoutAPI,132,1332009792,1332010662,1332010662,14,14,16,1,0,1,14,15182,2,0,7,187.39296535370835,13.305229877486497,266.03873007508895,248,W1ndwaker,15,0.8,4,true,true
378098,SpoutDev/SpoutAPI,131,1331920895,1332010982,1332010982,1501,1501,16,1,0,3,15,15129,37,15,17,186.85967347478353,13.285742613523697,263.8641020556547,124,ZNickq,7,0.42857142857142855,6,true,false
377917,SpoutDev/SpoutAPI,130,1331864813,1331925846,1331925847,1017,1017,16,1,0,2,14,15129,17,48,6,186.85967347478353,13.285742613523697,263.8641020556547,124,W1ndwaker,14,0.7857142857142857,2,true,true
377855,SpoutDev/SpoutAPI,129,1331846061,,1332009115,2717,,16,1,0,4,14,15129,443,42,0,186.85967347478353,13.285742613523697,263.8641020556547,124,W1ndwaker,13,0.8461538461538461,2,true,true
378249,SpoutDev/SpoutAPI,128,1331568288,,1331991103,7046,,17,1,0,45,14,15182,2737,702,0,187.39296535370835,13.305229877486497,266.03873007508895,123,bergerkiller,4,0.25,5,true,false
476343,SpoutDev/SpoutAPI,127,1331502614,,1331506080,57,,17,1,0,27,14,17615,1737,0,0,241.04456429179677,17.768946920238434,326.1424921941527,123,bergerkiller,3,0.3333333333333333,5,false,false
383793,SpoutDev/SpoutAPI,126,1331492422,1334008708,1334008708,41998,41998,17,1,0,2,14,16558,143,0,0,197.42722551032736,13.226235052542577,279.92511172846963,246,Steveice10,3,0.6666666666666666,8,true,false
476345,SpoutDev/SpoutAPI,125,1331481746,1331487912,1331487912,102,102,17,1,0,2,14,17632,113,0,19,240.81215970961887,17.751814882032665,325.82803992740475,123,Steveice10,2,0.5,4,false,false
476348,SpoutDev/SpoutAPI,124,1331480752,,1331483080,38,,17,1,0,18,14,17632,808,0,0,240.81215970961887,17.751814882032665,325.82803992740475,123,bergerkiller,2,0.5,5,false,false
379723,SpoutDev/SpoutAPI,123,1331474234,,1332456013,16362,,17,1,2,2,13,17632,10,0,0,240.81215970961887,17.751814882032665,325.82803992740475,123,Darsstar,8,1.0,2,true,false
476349,SpoutDev/SpoutAPI,122,1331424363,1331429694,1331429694,88,88,17,1,0,2,13,17561,23,0,23,241.78577529753431,17.82358635613006,327.14537896475144,123,bergerkiller,1,0.0,5,false,false
476350,SpoutDev/SpoutAPI,121,1331422768,,1331423528,12,,17,4,0,4,13,17561,52,0,0,241.78577529753431,17.82358635613006,327.14537896475144,123,bergerkiller,0,0,5,false,false
476351,SpoutDev/SpoutAPI,120,1331422071,1331487984,1331487984,1098,1098,17,1,0,6,13,17561,52,0,40,241.78577529753431,17.82358635613006,327.14537896475144,123,Darsstar,7,1.0,2,false,false
476352,SpoutDev/SpoutAPI,119,1331414884,1331415708,1331415708,13,13,17,1,0,1,13,17561,8,0,4,241.78577529753431,17.82358635613006,327.14537896475144,123,Darsstar,6,1.0,2,false,false
295880,SpoutDev/SpoutAPI,118,1331391067,1334005150,1334005150,43628,43628,17,20,0,37,13,15440,2014,0,279,184.84455958549222,13.212435233160623,262.5,246,Nefaro,1,1.0,0,false,false
476353,SpoutDev/SpoutAPI,117,1331358280,1331436708,1331436708,1307,1307,17,1,0,2,13,17561,52,0,12,241.78577529753431,17.82358635613006,327.14537896475144,123,Steveice10,1,0.0,4,false,false
476355,SpoutDev/SpoutAPI,116,1331333770,,1331357640,397,,17,2,0,2,13,17561,116,0,0,241.78577529753431,17.82358635613006,327.14537896475144,369,Steveice10,0,0,12,false,false
476356,SpoutDev/SpoutAPI,115,1331214636,1331661332,1331661332,7444,7444,17,2,0,1,13,17561,32,0,0,241.78577529753431,17.82358635613006,327.14537896475144,369,hatstand0,0,0,0,false,false
476357,SpoutDev/SpoutAPI,114,1331071500,1331072177,1331072177,11,11,17,1,0,1,13,17545,21,0,5,242.00626959247649,17.839840410373323,327.4437161584497,369,Darsstar,5,1.0,6,false,false
476359,SpoutDev/SpoutAPI,113,1330905987,1330912249,1330912249,104,104,17,1,0,2,13,17527,12,0,12,242.25480686940148,17.858161693387345,327.7799965767102,122,spacechase0,2,0.5,1,false,false
476360,SpoutDev/SpoutAPI,112,1330885688,1330886756,1330886757,17,17,17,1,0,1,13,17522,2,0,6,242.32393562378724,17.863257618993266,327.87353041890196,122,spacechase0,1,0.0,1,false,false
476362,SpoutDev/SpoutAPI,111,1330883170,1330886775,1330886775,60,60,17,1,0,1,13,17522,4,0,3,242.32393562378724,17.863257618993266,327.87353041890196,122,W1ndwaker,12,0.8333333333333334,1,false,true
476363,SpoutDev/SpoutAPI,110,1330871232,1331616323,1331616323,12418,12418,17,1,0,7,13,17615,310,114,14,241.04456429179677,17.768946920238434,326.1424921941527,244,Darsstar,4,1.0,4,false,false
476364,SpoutDev/SpoutAPI,109,1330862433,1330886811,1330886811,406,406,17,1,0,1,13,17522,2,0,9,242.32393562378724,17.863257618993266,327.87353041890196,366,krosk93,0,0,3,false,false
476366,SpoutDev/SpoutAPI,108,1330853304,1330854637,1330854637,22,22,17,1,0,2,12,17522,8,0,8,242.32393562378724,17.863257618993266,327.87353041890196,366,ZNickq,6,0.3333333333333333,18,false,false
476367,SpoutDev/SpoutAPI,107,1330821894,1331061776,1331061776,3998,3998,17,1,0,2,12,17522,78,0,4,242.32393562378724,17.863257618993266,327.87353041890196,244,Sleaker,4,0.25,14,false,false
476368,SpoutDev/SpoutAPI,106,1330796826,1330797108,1330797108,4,4,16,1,0,1,12,17522,2,0,5,242.32393562378724,17.863257618993266,327.87353041890196,366,W1ndwaker,11,0.8181818181818182,3,false,true
476369,SpoutDev/SpoutAPI,105,1330748917,,1330750015,18,,16,1,0,3,12,17512,84,0,0,242.46231155778895,17.873458200091367,328.06075833714027,121,spacechase0,0,0,1,false,false
378334,SpoutDev/SpoutAPI,104,1330726473,1332013320,1332013320,21447,21447,16,1,0,1,12,17615,9,0,11,241.04456429179677,17.768946920238434,326.1424921941527,363,Darsstar,3,1.0,6,true,false
476370,SpoutDev/SpoutAPI,103,1330652654,1330669648,1330669648,283,283,15,2,0,1,12,17512,7,0,4,242.46231155778895,17.873458200091367,328.06075833714027,121,W1ndwaker,10,0.8,1,false,true
476371,SpoutDev/SpoutAPI,102,1330635631,,1331063512,7131,,15,2,0,6,12,17545,1402,0,0,242.00626959247649,17.839840410373323,327.4437161584497,363,AJCStriker,1,0.0,0,false,false
476373,SpoutDev/SpoutAPI,101,1330552545,1330638405,1330638406,1431,1431,14,0,0,0,12,17450,0,0,0,243.323782234957,17.936962750716333,329.22636103151865,363,Nefaro,0,0,0,false,false
476377,SpoutDev/SpoutAPI,99,1330465108,1330545016,1330545016,1331,1331,13,1,0,3,12,17336,59,0,0,244.92385786802032,18.05491462851869,331.391324411629,238,ZNickq,5,0.2,12,false,false
476378,SpoutDev/SpoutAPI,98,1330462490,1330474934,1330474934,207,207,13,1,0,2,12,17336,95,0,5,244.92385786802032,18.05491462851869,331.391324411629,238,W1ndwaker,9,0.7777777777777778,2,false,true
377219,SpoutDev/SpoutAPI,97,1330414435,,1330853130,7311,,13,1,0,1,12,17450,5,0,0,243.323782234957,17.936962750716333,329.22636103151865,357,ZNickq,4,0.25,18,true,false
377180,SpoutDev/SpoutAPI,96,1330397529,,1330405905,139,,13,1,0,96,12,17336,979,0,0,244.92385786802032,18.05491462851869,331.391324411629,238,kitskub,0,0,0,true,false
377055,SpoutDev/SpoutAPI,95,1330364113,,1330622808,4311,,13,1,0,4,12,17134,91,0,0,247.81136920742384,18.26777168203572,335.2982374226684,238,ZNickq,3,0.3333333333333333,12,true,false
376849,SpoutDev/SpoutAPI,94,1330287381,,1330355148,1129,,13,1,0,5,12,17134,129,0,0,247.81136920742384,18.26777168203572,335.2982374226684,236,ZNickq,2,0.5,12,true,false
376594,SpoutDev/SpoutAPI,93,1330175214,1330385641,1330385641,3507,3507,13,1,0,5,12,17134,1324,0,16,247.81136920742384,18.26777168203572,335.2982374226684,236,W1ndwaker,8,0.75,2,true,true
376534,SpoutDev/SpoutAPI,92,1330140308,1330145852,1330145852,92,92,13,1,0,5,11,17063,1013,0,0,248.84252476117916,18.34378479751509,336.69343022915075,118,W1ndwaker,7,0.7142857142857143,1,true,true
376281,SpoutDev/SpoutAPI,91,1330059405,,1330138774,1322,,13,5,0,6,11,17063,1118,0,0,248.84252476117916,18.34378479751509,336.69343022915075,116,W1ndwaker,6,0.8333333333333334,1,true,true
375951,SpoutDev/SpoutAPI,90,1329968269,1329974879,1329974879,110,110,13,1,0,1,11,16866,5,0,5,251.74908099134353,18.55804577256018,340.62611170401993,116,W1ndwaker,5,0.8,1,true,true
276975,SpoutDev/SpoutAPI,89,1329673251,1329673854,1329673854,10,10,13,1,0,1,11,16866,2,0,10,251.74908099134353,18.55804577256018,340.62611170401993,348,lukegb,0,0,57,false,false
374913,SpoutDev/SpoutAPI,88,1329665580,,1330662014,16607,,13,1,0,1,11,17450,24,0,0,243.323782234957,17.936962750716333,329.22636103151865,348,greatman,1,0.0,3,true,false
374546,SpoutDev/SpoutAPI,87,1329497049,,1329504697,127,,13,1,1,1,11,16866,12,0,0,251.74908099134353,18.55804577256018,340.62611170401993,230,greatman,0,0,2,true,false
373801,SpoutDev/SpoutAPI,86,1329089341,1329246733,1329246733,2623,2623,13,1,0,4,11,16714,22,0,11,254.0385305731722,18.726815843005863,343.7238243388776,112,W1ndwaker,4,0.75,1,true,true
373360,SpoutDev/SpoutAPI,85,1329083403,,1330669833,26440,,13,1,0,6,11,17450,102,0,0,243.323782234957,17.936962750716333,329.22636103151865,224,tips48,6,0.8333333333333334,18,true,false
272935,SpoutDev/SpoutAPI,84,1328825340,1328825510,1328825511,2,2,13,1,0,9,11,16268,769,0,12,260.6958446029014,19.240226210966313,352.655520039341,224,Sleaker,3,0.0,14,false,false
272890,SpoutDev/SpoutAPI,83,1328819255,1328825305,1328825305,100,100,13,1,0,9,11,16268,769,0,12,260.6958446029014,19.240226210966313,352.655520039341,224,Sleaker,2,0.0,14,false,false
271358,SpoutDev/SpoutAPI,82,1328604208,,1328819156,3582,,13,1,0,5,11,16268,560,0,0,260.6958446029014,19.240226210966313,352.655520039341,112,Sleaker,1,0.0,7,false,false
371908,SpoutDev/SpoutAPI,81,1328579132,,1328611063,532,,13,1,0,1,11,16268,7,0,0,260.6958446029014,19.240226210966313,352.655520039341,112,W1ndwaker,3,1.0,1,true,true
371348,SpoutDev/SpoutAPI,80,1328130341,1328133301,1328133301,49,49,13,1,0,23,12,16697,240,25,71,252.97957716955145,18.626100497095287,342.816074743966,222,NinjaZidane,6,0.8333333333333334,6,true,false
371050,SpoutDev/SpoutAPI,79,1327965857,1328034701,1328034701,1147,1147,13,1,0,1,12,16718,9,0,5,252.66180165091518,18.602703672688122,342.3854528053595,333,Darsstar,2,1.0,6,true,false
370831,SpoutDev/SpoutAPI,78,1327901840,1327910508,1327910508,144,144,13,1,0,12,12,16628,314,0,35,188.35698821265333,13.35097426028386,269.7257637719509,220,NinjaZidane,5,0.8,6,true,false
370713,SpoutDev/SpoutAPI,77,1327847556,1327906373,1327906373,980,980,13,1,0,15,12,16512,557,1430,41,189.68023255813955,13.444767441860465,271.62063953488376,110,Darsstar,1,1.0,2,true,false
370612,SpoutDev/SpoutAPI,76,1327788386,1327799106,1327799106,178,178,13,1,0,1,12,16472,30,0,1,190.14084507042253,13.477416221466731,272.2802331228752,220,Darsstar,0,0,4,true,false
370598,SpoutDev/SpoutAPI,75,1327782783,1327798574,1327798574,263,263,13,1,0,2,12,16472,103,0,0,190.14084507042253,13.477416221466731,272.2802331228752,220,ZNickq,1,0.0,8,true,false
370584,SpoutDev/SpoutAPI,74,1327778524,,1327778643,1,,13,1,0,1,12,16459,5,0,0,190.29102618628107,13.488061243088888,272.49529132997145,220,ZNickq,0,0,8,true,false
476380,SpoutDev/SpoutAPI,73,1327202224,1327209105,1327209105,114,114,13,1,0,10,13,16002,317,0,19,195.72553430821145,13.873265841769777,280.2774653168354,108,NinjaZidane,4,0.75,3,false,false
476381,SpoutDev/SpoutAPI,72,1326961411,1326961588,1326961588,2,2,13,1,0,1,13,14471,2,0,5,209.45338953769607,15.271923156658145,299.2882316356852,106,codename-B,0,0,13,false,false
476382,SpoutDev/SpoutAPI,71,1326850618,1326850829,1326850829,3,3,13,1,0,1,13,14449,0,2,2,209.91072046508407,15.295176136756869,299.88234479894805,106,TomyLobo,1,0.0,8,false,false
476383,SpoutDev/SpoutAPI,70,1326400279,1326496217,1326496217,1598,1598,13,1,0,5,14,13454,54,0,10,197.56206332689163,14.939794856548238,256.3549873643526,206,Doridian,0,0,18,false,false
476318,SpoutDev/SpoutAPI,69,1326291900,1326305692,1326305692,229,229,13,1,0,3,14,13435,6,16,7,197.76702642352066,14.960922962411612,256.71752884257535,303,yetanotherx,7,0.7142857142857143,27,false,false
476321,SpoutDev/SpoutAPI,68,1326170973,1326229062,1326229062,968,968,13,1,0,6,14,13161,746,393,7,175.8984879568422,12.613023326494947,230.30164881088064,101,yetanotherx,6,0.6666666666666666,9,false,false
476322,SpoutDev/SpoutAPI,67,1326152647,1326152716,1326152716,1,1,13,1,0,1,14,13120,28,0,1,176.4481707317073,12.652439024390246,231.25,101,NinjaZidane,3,0.6666666666666666,2,false,false
476323,SpoutDev/SpoutAPI,66,1326146481,,1326151384,81,,13,3,0,1,14,13076,29,0,0,177.04190884062405,12.695013765677576,232.0281431630468,303,NinjaZidane,2,1.0,6,false,false
476324,SpoutDev/SpoutAPI,65,1326090541,,1326113055,375,,13,2,0,13,13,13423,2873,84,5,172.39067272591822,12.366833047753856,225.9554496014304,202,simplyianm,6,0.6666666666666666,10,false,false
476326,SpoutDev/SpoutAPI,64,1326077066,,1326931064,14233,,13,1,0,2,14,13732,4,0,0,208.19982522575006,16.02097290999126,267.2589571803088,101,zhuowei,0,0,4,false,false
476327,SpoutDev/SpoutAPI,63,1326060178,1326062319,1326062319,35,35,13,1,0,0,14,13272,30450,0,0,176.16033755274262,12.507534659433395,231.16335141651598,303,NinjaZidane,1,1.0,6,false,false
476329,SpoutDev/SpoutAPI,62,1326030444,,1326067383,615,,13,9,0,34,14,13271,184,114,0,176.17361163439077,12.508477130585486,231.1807701002185,202,TomyLobo,0,0,16,false,false
476332,SpoutDev/SpoutAPI,61,1325826750,1325826889,1325826889,2,2,12,1,0,4,14,11772,967,547,0,132.94257560312604,10.533469249065579,177.70981991165476,101,yetanotherx,5,0.6,9,false,false
476333,SpoutDev/SpoutAPI,60,1325814410,1325817975,1325817975,59,59,12,1,0,12,14,11509,960,1301,112,86.71474498218785,6.516639151968025,122.42592753497263,101,yetanotherx,4,0.5,9,false,false
476214,SpoutDev/SpoutAPI,59,1325724035,,1325999527,4591,,12,1,0,12,15,12588,683,21,0,181.5220845249444,13.187162376866858,238.16333015570385,101,yetanotherx,3,0.6666666666666666,9,false,false
476215,SpoutDev/SpoutAPI,58,1325669981,1325670449,1325670449,7,7,12,3,0,6,15,12557,641,26,89,74.77900772477503,5.494943059648005,103.5279127180059,202,yetanotherx,2,0.5,18,false,false
476216,SpoutDev/SpoutAPI,57,1325652548,1325653924,1325653924,22,22,12,1,0,1,15,12455,4,0,4,63.0268968285829,5.299076676033721,87.19389803291851,101,yetanotherx,1,0.0,9,false,false
476217,SpoutDev/SpoutAPI,56,1325651527,,1325653142,26,,12,1,0,1,15,12455,8,0,0,63.0268968285829,5.299076676033721,87.19389803291851,101,yetanotherx,0,0,9,false,false
476218,SpoutDev/SpoutAPI,55,1325465038,1325467262,1325467262,37,37,11,1,0,1,17,11399,47,0,9,68.86568997280463,5.7899815773313446,95.2715150451794,101,oloflarsson,0,0,7,false,false
476219,SpoutDev/SpoutAPI,54,1325129656,1325135143,1325135143,91,91,11,2,0,8,18,12314,483,0,58,60.50024362514211,4.953711222998213,82.42650641546207,101,simplyianm,5,0.6,5,false,false
476220,SpoutDev/SpoutAPI,53,1325109136,1325109979,1325109979,14,14,11,1,1,10,19,15584,632,432,63,32.08418891170431,3.208418891170431,39.271047227926076,101,simplyianm,4,0.5,5,false,false
476222,SpoutDev/SpoutAPI,51,1324664293,1324760964,1324760964,1611,1611,11,14,0,76,17,16235,8567,62,863,28.518632583923623,2.6485987064983063,34.616569140745305,100,W1ndwaker,2,1.0,1,false,true
476223,SpoutDev/SpoutAPI,50,1324590463,1326066511,1326066511,24600,24600,11,3,2,28,18,16820,843,0,0,21.87871581450654,2.615933412604043,27.229488703923902,100,KillerSmurf,0,0,1,false,false
476224,SpoutDev/SpoutAPI,49,1324454808,,1324840026,6420,,11,1,0,33,19,12302,1616,0,0,29.9138351487563,3.5766542025686876,37.22971874491952,100,simplyianm,3,0.6666666666666666,5,false,false
476225,SpoutDev/SpoutAPI,48,1324449350,1324449488,1324449488,2,2,11,2,0,52,19,12172,3399,0,158,29.24745317121262,3.779165297403878,36.39500492934604,100,simplyianm,2,0.5,5,false,false
476226,SpoutDev/SpoutAPI,47,1324093530,1324175412,1324175412,1364,1364,11,1,0,70,26,9803,4207,0,18,1.2241150668162808,0.0,1.7341630113230644,99,simplyianm,1,0.0,5,false,false
476227,SpoutDev/SpoutAPI,46,1324070948,,1324093075,368,,11,13,0,66,22,9412,3477,0,0,1.2749681257968553,0.0,1.8062048448788781,98,simplyianm,0,0,5,false,false
